taxa_name	pectoral_fin	pectoral_fin_inferred	pectoral_fin_propagated
Hypostomus microstomus	1	2	1
Hypostomus derbyi	1	2	1
Hypostomus arecuta	?	?	?
Hypostomus brevis	1	2	1
Hypostomus margaritifer	1	2	0
Hypostomus iheringii	1	2	1
Hypostomus topavae	1	2	1
Hypostomus strigaticeps	1	2	1
Hypostomus sp. PSM06-2053	?	?	?
Hypostomus latifrons	1	2	1
Hypostomus uruguayensis	1	2	1
Hypostomus isbrueckeri	1	2	1
Hypostomus aspilogaster	1	2	1
Hypostomus luteus	1	2	1
Hypostomus sp. BR 98-678	?	?	?
Hypostomus sp. BR 98-219	?	?	?
Hypostomus sp. BR 98-177	?	?	?
Hypostomus sp. 2586.54	?	?	?
Hypostomus gymnorhynchus	1	2	1
Hypostomus luetkeni	1	2	1
Hypostomus watwata	1	2	0
Squaliforma virescens	1	2	1
Squaliforma scopularia	1	2	1
Squaliforma annae	1	2	1
Squaliforma tenuicauda	1	2	1
Squaliforma tenuis	1	2	1
Squaliforma biseriata	1	2	1
Squaliforma phrixosoma	1	2	1
Squaliforma horrida	1	2	1
Squaliforma gomesi	1	2	1
Squaliforma villarsi	1	2	1
Squaliforma squalina	1	2	0
Squaliforma emarginata	1	2	1
Hypostomus ammophilus	?	?	?
Aphanotorulus horridus	?	?	?
Aphanotorulus gomesi	?	?	?
Aphanotorulus emarginatus	?	?	?
Aphanotorulus unicolor	1	2	0
Aphanotorulus ammophilus	1	2	0
Aphanotorulus sp. CAC-2004	?	?	?
Hypostomus micromaculatus	1	2	0
Hypostomus robinii	1	2	0
Hypostomus hemicochliodon	1	2	0
Hypostomus plecostomoides	1	2	0
Hypostomus hondae	1	2	0
Hypostomus cochliodon	1	2	0
Hypostomus paranensis	1	2	1
Hypostomus plecostomus	1	2	0
Hypostomus francisci	1	2	0
Hypostomus albopunctatus	1	2	0
Hypostomus bolivianus	1	2	0
Hypostomus punctatus	1	2	0
Hypostomus sp. WJC-2012	?	?	?
Hypostomus affinis	1	2	1
Limatulichthys nasarcus	?	?	?
Limatulichthys punctatus	?	?	?
Limatulichthys griseus	1	2	0
Hypoptopomatinae sp. Surinam	?	?	?
Rhinolekos sp. LBP5848 28365	?	?	?
Rhinolekos sp. BOLD:AAE8307	?	?	?
Rhinolekos schaeferi	?	?	?
Rhinolekos britskii	?	?	?
Rhinolekos garavelloi	?	?	?
Lampiella gibbosa	1	2	1
Otothyropsis alicula	?	?	?
Otothyropsis piribebuy	?	?	?
Otothyropsis sp. MHNG 2587.011	?	?	?
Otothyropsis marapoama	1	2	1
Otothyropsis polyodon	?	?	?
Otothyropsis biamnicus	?	?	?
Gymnotocinclus anosteos	1	2	1
Epactionotus yasi	1	2	1
Epactionotus bilineatus	1	2	1
Epactionotus itaimbezinho	1	2	1
Epactionotus gracilis	1	2	1
Epactionotus cf. gracilis CAC-2008	?	?	?
Corumbataia veadeiros	1	2	1
Corumbataia cuestae	1	2	1
Corumbataia tocantinensis	1	2	1
Corumbataia britskii	1	2	1
Pseudotocinclus parahybae	1	2	1
Pseudotocinclus juquiae	?	?	?
Pseudotocinclus tietensis	1	2	0
Otothyris lophophanes	1	2	0
Otothyris rostrata	1	2	1
Otothyris juquiae	1	2	1
Otothyris travassosi	1	2	1
Pseudotothyris sp. LBP4722 24946	?	?	?
Pseudotothyris janeirensis	1	2	1
Pseudotothyris obtusa	1	2	0
Schizolecis guntheri	1	2	0
Parotocinclus seridoensis	?	?	?
Parotocinclus jequi	?	?	?
Parotocinclus halbothi	?	?	?
Parotocinclus sp. LBP2414 16276	?	?	?
Parotocinclus sp. LBP3457 20293	?	?	?
Parotocinclus sp. LBP6950 35328	?	?	?
Parotocinclus aff. spilurus LBP5624 35327	?	?	?
Parotocinclus sp. LBP1572 11537	?	?	?
Parotocinclus robustus	?	?	?
Parotocinclus aff. spilurus LBP5624 35326	?	?	?
Parotocinclus cf. bahiensis LBP7182 34694	?	?	?
Parotocinclus bahiensis	1	2	1
Parotocinclus amazonensis	1	2	1
Parotocinclus doceanus	1	2	1
Parotocinclus spilurus	1	2	1
Parotocinclus arandai	1	2	1
Parotocinclus haroldoi	1	2	1
Parotocinclus planicauda	1	2	1
Parotocinclus jimi	1	2	0
Parotocinclus cearensis	1	2	1
Parotocinclus polyochrus	1	2	0
Parotocinclus minutus	1	2	1
Parotocinclus prata	1	2	1
Parotocinclus cristatus	1	2	1
Parotocinclus longirostris	1	2	1
Parotocinclus muriaensis	1	2	1
Parotocinclus cesarpintoi	1	2	1
Parotocinclus eppleyi	1	2	1
Parotocinclus cf. aripuanensis CAC-2008	?	?	?
Parotocinclus sp. CAC-2010	?	?	?
Parotocinclus britskii	1	2	0
Parotocinclus spilosoma	1	2	0
Parotocinclus maculicauda	1	2	0
Parotocinclus aripuanensis	1	2	1
Parotocinclus jumbo	1	2	1
Parotocinclus sp. BOLD:AAI2429	?	?	?
Parotocinclus bidentatus	1	2	1
Parotocinclus collinsae	1	2	0
Eurycheilichthys sp. LBP4723 24951	?	?	?
Eurycheilichthys sp. 4 CAC-2008	?	?	?
Eurycheilichthys sp. 3 CAC-2008	?	?	?
Eurycheilichthys sp. 2 CAC-2008	?	?	?
Eurycheilichthys sp. 1 CAC-2008	?	?	?
Eurycheilichthys sp. 7 CAC-2008	?	?	?
Eurycheilichthys sp. 5 CAC-2008	?	?	?
Eurycheilichthys sp. JIMB-2008	?	?	?
Eurycheilichthys limulus	1	2	1
Eurycheilichthys pantherinus	1	2	1
Microlepidogaster discus	?	?	?
Microlepidogaster discontenta	?	?	?
Microlepidogaster arachas	?	?	?
Microlepidogaster bourguyi	?	?	?
Microlepidogaster longicolla	?	?	?
Microlepidogaster sp. 2 LHGP-2011	?	?	?
Microlepidogaster sp. BOLD:AAI1507	?	?	?
Microlepidogaster perforatus	1	2	0
Microlepidogaster sp. BOLD:AAO6128	?	?	?
Microlepidogaster cf. perforatus JIMB-2008	?	?	?
Microlepidogaster sp. 1 CAC-2010	?	?	?
Microlepidogaster dimorpha	?	?	?
Nannoptopoma sp. JIMB-2008	?	?	?
Nannoptopoma spectabile	1	2	0
Otocinclus hasemani	1	2	1
Otocinclus bororo	1	2	1
Otocinclus mariae	1	2	1
Otocinclus batmani	1	2	1
Otocinclus mimulus	1	2	1
Otocinclus macrospilus	1	2	1
Otocinclus caxarari	1	2	1
Otocinclus huaorani	1	2	1
Otocinclus tapirape	1	2	1
Otocinclus mura	1	2	1
Otocinclus mangaba	?	?	?
Otocinclus cf. vittatus BOLD:AAI2029	?	?	?
Otocinclus vestitus	1	2	0
Otocinclus vittatus	1	2	0
Otocinclus cf. mariae JIMB-2008	?	?	?
Otocinclus cf. mariae CAC-2010	?	?	?
Otocinclus arnoldi	1	2	1
Otocinclus hoppei	1	2	1
Otocinclus flexilis	1	2	0
Otocinclus gibbosus	?	?	?
Otocinclus cf. macrospilus CC-2005	?	?	?
Otocinclus cf. hoppei CAC-2008	?	?	?
Otocinclus xakriaba	1	2	1
Otocinclus affinis	?	?	?
Otocinclus cocama	1	2	1
Oxyropsis ephippia	?	?	?
Oxyropsis sp. LBP6973 35324	?	?	?
Oxyropsis acutirostra	1	2	1
Oxyropsis wrightiana	1	2	0
Oxyropsis carinata	1	2	0
Hypoptopoma sp. MHNG2709.024 MUS388	?	?	?
Hypoptopoma incognitum	?	?	?
Hypoptopoma sternoptychum	?	?	?
Hypoptopoma muzuspi	?	?	?
Hypoptopoma elongatum	?	?	?
Hypoptopoma psilogaster	1	2	1
Hypoptopoma baileyi	?	?	?
Hypoptopoma machadoi	?	?	?
Hypoptopoma brevirostratum	?	?	?
Hypoptopoma bianale	?	?	?
Hypoptopoma sp. JWA-2005	?	?	?
Hypoptopoma sp. JIMB-2008	?	?	?
Hypoptopoma bilobatum	1	2	1
Hypoptopoma guianense	1	2	1
Hypoptopoma guentheri	?	?	?
Hypoptopoma sp. CC-2005	?	?	?
Hypoptopoma steindachneri	1	2	0
Hypoptopoma gulare	1	2	0
Hypoptopoma inexspectatum	1	2	1
Hypoptopoma cf. inexspectatum CAC-2008	?	?	?
Acestridium sp. LBP7204 35332	?	?	?
Acestridium dichromum	1	2	1
Acestridium colombiense	1	2	1
Acestridium triplax	1	2	1
Acestridium gymnogaster	1	2	1
Acestridium discus	1	2	0
Acestridium martini	1	2	1
Acestridium scutatum	1	2	1
Hisonotus bockmanni	?	?	?
Hisonotus alberti	?	?	?
Hisonotus acuen	?	?	?
Hisonotus sp. LBP8276 38487	?	?	?
Hisonotus cf. taimensis LBP13147 51066	?	?	?
Hisonotus sp. LBP16277 61771	?	?	?
Hisonotus sp. LBP5062 26056	?	?	?
Hisonotus oliveirai	?	?	?
Hisonotus bocaiuva	?	?	?
Hisonotus sp. LBP5062 26057	?	?	?
Hisonotus aff. armatus LBP6037 29054	?	?	?
Hisonotus piracanjuba	?	?	?
Hisonotus paresi	?	?	?
Hisonotus cf. charrua LBP4720 24941	?	?	?
Hisonotus sp. LBP334 4276	?	?	?
Hisonotus cf. taimensis LBP4765 25554	?	?	?
Hisonotus sp. MNRJ29502 490	?	?	?
Hisonotus cf. paulinus BOLD:AAC1623	?	?	?
Hisonotus carreiro	?	?	?
Hisonotus brunneus	?	?	?
Hisonotus notopagos	?	?	?
Hisonotus maculipinnis	1	2	0
Hisonotus paulinus	1	2	1
Hisonotus prata	?	?	?
Hisonotus depressinotus	1	2	1
Hisonotus hungy	1	2	1
Hisonotus vireo	?	?	?
Hisonotus heterogaster	?	?	?
Hisonotus notatus	1	2	0
Hisonotus megaloplax	1	2	1
Hisonotus laevior	1	2	0
Hisonotus sp. 1 CAC-2008	?	?	?
Hisonotus sp. LBP9817 38298	?	?	?
Hisonotus charrua	1	2	1
Hisonotus sp. 2 CAC-2008	?	?	?
Hisonotus insperatus	1	2	1
Hisonotus sp. 4 CAC-2008	?	?	?
Hisonotus sp. 3 CAC-2008	?	?	?
Hisonotus montanus	1	2	1
Hisonotus armatus	1	2	1
Hisonotus francirochai	1	2	1
Hisonotus ringueleti	1	2	1
Hisonotus nigricauda	1	2	0
Hisonotus depressicauda	1	2	1
Hisonotus leucophrys	1	2	1
Hisonotus luteofrenatus	1	2	1
Hisonotus leucofrenatus	1	2	0
Hisonotus sp. BOLD:AAI1941	?	?	?
Hisonotus taimensis	1	2	0
Hisonotus aky	1	2	1
Hisonotus iota	1	2	1
Hisonotus chromodontus	1	2	1
Lepthoplosternum stellatum	1	2	1
Lepthoplosternum beni	1	2	1
Lepthoplosternum ucamara	1	2	1
Lepthoplosternum tordilho	1	2	1
Lepthoplosternum altamazonicum	1	2	1
Lepthoplosternum pectorale	1	2	0
Dianema longibarbis	1	2	0
Dianema urostriatum	1	2	0
Callichthys serralabium	1	2	1
Callichthys fabricioi	1	2	1
Callichthys oibaensis	1	2	1
Callichthys callichthys	1	2	0
Scleromystax salmacis	1	2	1
Scleromystax barbatus	1	2	1
Scleromystax prionotos	1	2	0
Scleromystax cf. prionotus MT169	?	?	?
Scleromystax sp. 'C112'	?	?	?
Scleromystax kronei	?	?	?
Scleromystax sp. 'C113'	?	?	?
Scleromystax sp. 'CW42'	?	?	?
Scleromystax macropterus	1	2	1
Megalechis thoracata	1	2	0
Megalechis personata	?	?	?
Megalechis picta	1	2	1
Hoplosternum punctatum	1	2	1
Hoplosternum magdalenae	1	2	0
Hoplosternum littorale	1	2	0
Corydoras lymnades	?	?	?
Corydoras lacrimostigmata	?	?	?
Corydoras gryphus	?	?	?
Corydoras apiaka	?	?	?
Corydoras sp. Peru	?	?	?
Corydoras ortegai	1	2	1
Corydoras lamberti	1	2	1
Corydoras carlae	1	2	1
Corydoras crimmeni	1	2	1
Corydoras boehlkei	1	2	1
Corydoras isbrueckeri	1	2	1
Corydoras approuaguensis	1	2	1
Corydoras longipinnis	1	2	1
Corydoras microcephalus	1	2	1
Corydoras parallelus	1	2	1
Corydoras saramaccensis	1	2	1
Corydoras steindachneri	1	2	1
Corydoras mamore	1	2	1
Corydoras esperanzae	?	?	?
Corydoras paucerna	1	2	1
Corydoras noelkempffi	1	2	1
Corydoras amphibelus	1	2	1
Corydoras pinheiroi	1	2	1
Corydoras heteromorphus	1	2	1
Corydoras sychri	1	2	1
Corydoras bifasciatus	1	2	1
Corydoras areio	1	2	1
Corydoras petracinii	?	?	?
Corydoras amandajanea	1	2	1
Corydoras urucu	1	2	1
Corydoras sarareensis	1	2	1
Corydoras orphnopterus	1	2	1
Corydoras incolicana	1	2	1
Corydoras evelynae	1	2	1
Corydoras sanchesi	1	2	1
Corydoras surinamensis	1	2	1
Corydoras micracanthus	1	2	1
Corydoras spectabilis	1	2	1
Corydoras latus	1	2	1
Corydoras gladysae	?	?	?
Corydoras schwartzi	1	2	1
Corydoras robustus	1	2	1
Corydoras semiaquilus	1	2	1
Corydoras robineae	1	2	1
Corydoras reynoldsi	1	2	1
Corydoras seussi	1	2	1
Corydoras serratus	1	2	1
Corydoras cf. crypticus 'C140'	?	?	?
Corydoras cf. araguaiaensis 'C65'	?	?	?
Corydoras cf. aeneus 'macrosteus'	?	?	?
Corydoras cf. armatus 'Green Cana special'	?	?	?
Corydoras cf. burgessi 'C121'	?	?	?
Corydoras cf. arcuatus 'Rio Negro'	?	?	?
Corydoras cf. arcuatus 'Super'	?	?	?
Corydoras orcesi	?	?	?
Corydoras multimaculatus	1	2	1
Corydoras oiapoquensis	1	2	1
Corydoras nijsseni	1	2	1
Corydoras negro	1	2	1
Corydoras narcissus	1	2	1
Corydoras concolor	1	2	1
Corydoras condiscipulus	1	2	1
Corydoras copei	1	2	1
Corydoras coppenamensis	1	2	1
Corydoras coriatae	1	2	1
Corydoras cruziensis	1	2	1
Corydoras crypticus	1	2	1
Corydoras davidsandsi	1	2	1
Corydoras delphax	1	2	1
Corydoras diphyes	1	2	1
Corydoras acrensis	1	2	1
Corydoras brevirostris	1	2	1
Corydoras blochi	1	2	1
Corydoras boesemani	1	2	1
Corydoras breei	1	2	1
Corydoras bilineatus	1	2	1
Corydoras cf. sipalwini MA224	?	?	?
Corydoras cf. sipalwini MA225	?	?	?
Corydoras cf. pulcher MT9	?	?	?
Corydoras cf. punctatus MA350	?	?	?
Corydoras cf. oxyrhynchus MA277	?	?	?
Corydoras cf. pastazensis MA299	?	?	?
Corydoras cf. nijsseni MT107	?	?	?
Corydoras cf. oxyrhynchus MA276	?	?	?
Corydoras cf. napoensis MT105	?	?	?
Corydoras cf. napoensis MT106	?	?	?
Corydoras difluviatilis	1	2	0
Corydoras araguaiaensis	1	2	1
Corydoras sodalis	1	2	1
Corydoras britskii	1	2	0
Corydoras imitator	1	2	1
Corydoras guianensis	1	2	1
Corydoras griseus	1	2	1
Corydoras gomezi	1	2	1
Corydoras gossei	1	2	1
Corydoras potaroensis	1	2	1
Corydoras cf. aurofrenatus MA324	?	?	?
Corydoras cf. albolineatus MT148	?	?	?
Corydoras cf. albolineatus MA101	?	?	?
Corydoras cf. amapaensis MA260	?	?	?
Corydoras cf. amapaensis MA259	?	?	?
Corydoras cf. amapaensis MA262	?	?	?
Corydoras cf. amapaensis MA261	?	?	?
Corydoras cf. trilineatus ANSP 180701	?	?	?
Corydoras cf. bilineatus MT101	?	?	?
Corydoras cf. melini MA333	?	?	?
Corydoras cf. maculifer MA40	?	?	?
Corydoras cf. hastatus MT104	?	?	?
Corydoras cf. guianensis MA102	?	?	?
Corydoras cf. geoffroy MA271	?	?	?
Corydoras cf. geoffroy MA256	?	?	?
Corydoras cf. geoffroy MA255	?	?	?
Corydoras cf. ephippifer MA336	?	?	?
Corydoras cf. ellisae MA37	?	?	?
Corydoras cf. elegans MT8	?	?	?
Corydoras sp. TEMP-2010	?	?	?
Corydoras sp. 'CW18'	?	?	?
Corydoras sp. 'CW21 axelrodi'	?	?	?
Corydoras sp. 'C68'	?	?	?
Corydoras sp. 'C89'	?	?	?
Corydoras sp. 'C57 nordestini'	?	?	?
Corydoras sp. 'C66 similis'	?	?	?
Corydoras sp. 'CW11'	?	?	?
Corydoras sp. 'CW13'	?	?	?
Corydoras sp. 'C91 Peru bondi'	?	?	?
Corydoras sp. 'C92'	?	?	?
Corydoras sp. WJC-2004	?	?	?
Corydoras similis	1	2	1
Corydoras simulatus	1	2	1
Corydoras sipaliwini	1	2	1
Corydoras solox	1	2	1
Corydoras sp. 'C109'	?	?	?
Corydoras sp. 'C115'	?	?	?
Corydoras sp. 'C123 yellow cat'	?	?	?
Corydoras sp. 'C129'	?	?	?
Corydoras sp. 'C133'	?	?	?
Corydoras sp. 'C136'	?	?	?
Corydoras cf. aeneus 'Venezuelanus'	?	?	?
Corydoras cf. aeneus 'Suriname'	?	?	?
Corydoras caudimaculatus	1	2	1
Corydoras burgessi	1	2	1
Corydoras cf. aeneus 'F Guyana'	?	?	?
Corydoras cervinus	1	2	1
Corydoras cf. aeneus 'Green Laser CW9'	?	?	?
Corydoras cf. aeneus 'Gold Laser CW10'	?	?	?
Corydoras cf. aeneus 'Peru'	?	?	?
Corydoras cf. aeneus 'Orange'	?	?	?
Corydoras paragua	1	2	1
Corydoras pastazensis	1	2	1
Corydoras pantanalensis	1	2	1
Corydoras oxyrhynchus	1	2	1
Corydoras pulcher	1	2	1
Corydoras punctatus	1	2	0
Corydoras cf. serratus 'C38'	?	?	?
Corydoras cf. paleatus 'Long Fin'	?	?	?
Corydoras cf. paleatus 'CW24'	?	?	?
Corydoras cf. oiapoquensis 'C139'	?	?	?
Corydoras cf. melini 'C84'	?	?	?
Corydoras cf. leopardus 'C131'	?	?	?
Corydoras cf. leopardus 'C102'	?	?	?
Corydoras cf. imitator 'C39'	?	?	?
Corydoras cf. elegans 'Illuminator'	?	?	?
Corydoras cf. elegans 'Columbia'	?	?	?
Corydoras ourastigma	1	2	1
Corydoras melanotaenia	1	2	1
Corydoras melini	1	2	1
Corydoras loxozonus	1	2	1
Corydoras melanistius	1	2	1
Corydoras kanei	1	2	1
Corydoras leopardus	1	2	1
Corydoras armatus	1	2	1
Corydoras albolineatus	1	2	1
Corydoras agassizii	1	2	0
Corydoras adolfoi	1	2	1
Corydoras amapaensis	1	2	1
Corydoras sp. ANSP 180701	?	?	?
Corydoras lacerdai	1	2	1
Corydoras paleatus	1	2	0
Corydoras trilineatus	1	2	0
Corydoras sterbai	1	2	1
Corydoras geryi	1	2	1
Corydoras geoffroy	1	2	1
Corydoras filamentosus	1	2	1
Corydoras fowleri	1	2	1
Corydoras duplicareus	1	2	1
Corydoras tukano	1	2	1
Corydoras cf. concolor MT102	?	?	?
Corydoras weitzmani	1	2	1
Corydoras sp. 'CW6 narcissus'	?	?	?
Corydoras sp. 'CW28'	?	?	?
Corydoras spilurus	1	2	1
Corydoras treitlii	1	2	1
Corydoras ornatus	1	2	0
Corydoras ellisae	1	2	0
Corydoras acutus	1	2	0
Corydoras aurofrenatus	1	2	0
Corydoras vittatus	1	2	0
Corydoras septentrionalis	1	2	0
Corydoras stenocephalus	1	2	0
Corydoras virginiae	1	2	1
Corydoras reticulatus	1	2	0
Corydoras napoensis	1	2	0
Corydoras nanus	1	2	0
Corydoras bondi	1	2	0
Corydoras metae	1	2	0
Corydoras haraldschultzi	1	2	0
Corydoras pygmaeus	1	2	0
Corydoras hastatus	1	2	0
Corydoras guapore	1	2	0
Corydoras polystictus	1	2	0
Corydoras maculifer	1	2	0
Corydoras cochui	1	2	0
Corydoras bicolor	1	2	0
Corydoras habrosus	1	2	0
Corydoras julii	1	2	0
Corydoras leucomelas	1	2	0
Corydoras loretoensis	1	2	0
Corydoras atropersonatus	1	2	0
Corydoras ambiacus	1	2	0
Corydoras ehrhardti	1	2	0
Corydoras nattereri	1	2	0
Corydoras aeneus	1	2	0
Corydoras zygatus	1	2	0
Corydoras rabauti	1	2	0
Brochis splendens	1	2	0
Brochis multiradiatus	1	2	0
Corydoras eques	1	2	0
Corydoras elegans	1	2	0
Corydoras osteocarus	1	2	0
Corydoras axelrodi	1	2	0
Corydoras ephippifer	1	2	0
Corydoras xinguensis	1	2	0
Corydoras panda	1	2	0
Corydoras baderi	1	2	0
Corydoras arcuatus	1	2	0
Corydoras flaveolus	1	2	0
Corydoras gracilis	1	2	0
Corydoras garbei	1	2	0
Corydoras undulatus	1	2	0
Corydoras cf. blochi MA243	?	?	?
Corydoras cf. bondi MA165	?	?	?
Corydoras cf. bondi MA166	?	?	?
Corydoras cf. breei MA289	?	?	?
Corydoras cf. concolor MT103	?	?	?
Corydoras cf. davidsandsi MA134	?	?	?
Corydoras cf. davidsandsi MA311	?	?	?
Corydoras cf. davidsandsi MA319	?	?	?
Corydoras cf. elegans MA235	?	?	?
Corydoras sp. 'C53'	?	?	?
Corydoras sp. 'C52'	?	?	?
Corydoras sp. 'C49 false robustus'	?	?	?
Corydoras sp. 'C43'	?	?	?
Corydoras sp. 'C42 kristinae'	?	?	?
Corydoras sp. 'C30'	?	?	?
Corydoras sp. 'C159'	?	?	?
Corydoras sp. 'C150 mazurani'	?	?	?
Corydoras sp. 'C144'	?	?	?
Corydoras sp. 'C141 pulcher'	?	?	?
Aspidoras marianae	?	?	?
Aspidoras gabrieli	?	?	?
Aspidoras sp. MNLM1354	?	?	?
Aspidoras menezesi	1	2	1
Aspidoras psammatides	1	2	1
Aspidoras maculosus	1	2	1
Aspidoras carvalhoi	1	2	1
Aspidoras brunneus	1	2	1
Aspidoras velites	1	2	1
Aspidoras lakoi	1	2	1
Aspidoras microgalaeus	1	2	0
Aspidoras raimundi	1	2	1
Aspidoras depinnai	1	2	1
Aspidoras taurus	1	2	1
Aspidoras pauciradiatus	1	2	1
Aspidoras cf. poecilus MT93	?	?	?
Aspidoras cf. poecilus MA96	?	?	?
Aspidoras sp. 'C35 Black Phantom'	?	?	?
Aspidoras cf. fuscoguttatus	?	?	?
Aspidoras eurycephalus	1	2	1
Aspidoras spilotus	1	2	1
Aspidoras belenos	1	2	0
Aspidoras fuscoguttatus	1	2	0
Aspidoras poecilus	1	2	0
Aspidoras virgulatus	1	2	0
Aspidoras rochai	1	2	0
Aspidoras albater	1	2	0
Diplomystes sp. 3 CPM-2013	?	?	?
Diplomystes sp. 1 CPM-2013	?	?	?
Diplomystes sp. 2 CPM-2013	?	?	?
Diplomystes chilensis	1	2	0
Diplomystes camposensis	1	2	0
Diplomystes nahuelbutaensis	1	2	1
Olivaichthys cuyanus	1	2	1
Olivaichthys viedmensis	1	2	0
Olivaichthys mesembrinus	1	2	0
Pseudobunocephalus lundbergi	1	2	0
Pseudobunocephalus iheringii	1	2	0
Pseudobunocephalus quadriradiatus	1	2	1
Pseudobunocephalus bifidus	1	2	0
Pseudobunocephalus amazonicus	1	2	0
Pseudobunocephalus rugosus	1	2	0
Gephyroglanis gymnorhynchus	1	2	1
Gephyroglanis habereri	1	2	1
Nannoglanis fasciatus	1	2	1
Amarginops platus	1	2	0
Notoglanidium pembetadi	?	?	?
Notoglanidium macrostoma	?	?	?
Notoglanidium pallidum	1	2	0
Notoglanidium depierrei	?	?	?
Notoglanidium boutchangai	?	?	?
Notoglanidium thomasi	1	2	0
Notoglanidium maculatum	?	?	?
Notoglanidium walkeri	1	2	0
Notoglanidium akiri	?	?	?
Pardiglanis tarabinii	1	2	0
Rhamdella zelimai	?	?	?
Rhamdella sp. LRM-2013	?	?	?
Rhamdella rusbyi	1	2	1
Rhamdella montana	1	2	1
Rhamdella jenynsii	1	2	1
Rhamdella eriarcha	1	2	1
Rhamdella cainguae	1	2	1
Rhamdella exsudans	1	2	1
Rhamdella longiuscula	1	2	0
Rhamdella aymarae	1	2	1
Hemileiocassis panjang	1	2	1
Rama rama	1	2	1
Bagroides hirsutus	1	2	1
Bagroides melapterus	1	2	0
Clarotes bidorsalis	1	2	1
Clarotes laticeps	1	2	0
Hyalobagrus ornatus	1	2	0
Hyalobagrus leiacanthus	1	2	1
Hyalobagrus flavus	1	2	1
Pseudomystus leiacanthus	1	2	0
Pseudomystus bomboides	1	2	1
Pseudomystus breviceps	1	2	0
Pseudomystus stenogrammus	1	2	1
Pseudomystus sobrinus	1	2	1
Pseudomystus flavipinnis	1	2	1
Pseudomystus funebris	1	2	1
Pseudomystus robustus	1	2	0
Pseudomystus mahakamensis	1	2	1
Pseudomystus vaillanti	1	2	1
Pseudomystus myersi	1	2	0
Pseudomystus rugosus	1	2	0
Pseudomystus carnosus	1	2	1
Pseudomystus moeschii	1	2	0
Pseudomystus heokhuii	1	2	1
Pseudomystus fumosus	1	2	1
Pseudomystus inornatus	1	2	0
Pseudomystus siamensis	1	2	0
Pseudomystus stenomus	1	2	0
Chandramara chandramara	1	2	0
Nanobagrus armatus	1	2	1
Nanobagrus lemniscatus	?	?	?
Nanobagrus nebulosus	1	2	1
Nanobagrus immaculatus	1	2	1
Nanobagrus fuscus	1	2	1
Nanobagrus stellatus	1	2	1
Nanobagrus torquatus	1	2	1
Pseudobagrus sp. CCL-2012b	?	?	?
Pseudobagrus sp. CCL-2012a	?	?	?
Pseudobagrus sp. 3 CCL-2012	?	?	?
Pseudobagrus sp. 2 CCL-2012	?	?	?
Pseudobagrus sp. 1 CCL-2012	?	?	?
Pseudobagrus emarginatus	1	2	0
Pseudobagrus albomarginatus	1	2	1
Pseudobagrus wangi	1	2	1
Pseudobagrus rendahli	1	2	1
Pseudobagrus hwanghoensis	1	2	1
Pseudobagrus analis	1	2	1
Pseudobagrus eupogoides	1	2	1
Pseudobagrus sinyanensis	1	2	1
Pseudobagrus medianalis	1	2	0
Pseudobagrus nubilosus	1	2	1
Pseudobagrus omeihensis	1	2	1
Pseudobagrus brachyrhabdion	1	2	1
Pseudobagrus kaifenensis	1	2	1
Pseudobagrus taiwanensis	1	2	1
Pseudobagrus microps	1	2	0
Pseudobagrus tenuifurcatus	1	2	0
Pseudobagrus gracilis	1	2	1
Pseudobagrus fui	1	2	1
Pseudobagrus trilineatus	1	2	1
Pseudobagrus crassilabris	1	2	1
Pseudobagrus ondon	1	2	1
Pseudobagrus pratti	1	2	0
Pseudobagrus ichikawai	?	?	?
Pseudobagrus ussuriensis	?	?	?
Pseudobagrus brevicorpus	?	?	?
Pseudobagrus kyphus	?	?	?
Pseudobagrus tenuis	1	2	1
Pseudobagrus koreanus	1	2	1
Pseudobagrus truncatus	1	2	0
Pseudobagrus brevicaudatus	1	2	1
Pseudobagrus taeniatus	1	2	0
Sperata acicularis	1	2	1
Sperata aorella	1	2	1
Sperata seenghala	1	2	0
Sperata aor	1	2	0
Rita sp. RKS-2012	?	?	?
Rita sacerdotum	?	?	?
Rita macracanthus	?	?	?
Rita kuturnee	1	2	0
Rita chrysea	1	2	0
Rita gogra	1	2	0
Rita rita	1	2	0
Neotropius acutirostris	1	2	0
Pachypterus atherinoides	?	?	?
Pachypterus khavalchor	?	?	?
Acanthobunocephalus nicoi	1	2	0
Ailiichthys punctata	1	2	0
Irvineia orientalis	1	1	1
Irvineia voltae	1	1	1
Platytropius yunnanensis	?	?	?
Platytropius siamensis	?	?	?
Proeutropiichthys macropthalmos	?	?	?
Proeutropiichthys taakree	1	2	0
Proeutropiichthys buchanani	?	?	?
Siluranodon auritus	1	2	0
Eutropius depressirostris	?	?	?
Eutropiichthys cetosus	?	?	?
Eutropiichthys goongwaree	?	?	?
Eutropiichthys britzi	?	?	?
Eutropiichthys burmannicus	?	?	?
Eutropiichthys murius	?	?	?
Eutropiichthys salweenensis	?	?	?
Eutropiichthys vacha	1	2	0
Silonia childreni	?	?	?
Silonia silondia	1	2	0
Clupisoma sp. GDK227-12	?	?	?
Clupisoma nujiangense	?	?	?
Clupisoma montana	?	?	?
Clupisoma naziri	?	?	?
Clupisoma bastari	?	?	?
Clupisoma roosae	?	?	?
Clupisoma garua	1	2	0
Clupisoma prateri	?	?	?
Clupisoma sinense	?	?	?
Clupisoma longianalis	?	?	?
